verb	intrans	trans	xtrans	ditrans	total	percent_intrans	percent_trans	percent_ditrans
emanates	6867.0	175.0	0.0	0.0	7042.0	0.9751491053677932	0.02485089463220676	0.0
emanating	50274.0	231.0	0.0	0.0	50505.0	0.9954261954261955	0.004573804573804574	0.0
emancipate	2143.0	13701.0	0.0	23.0	15867.0	0.13506018781118043	0.8634902628096048	0.0014495493792147224
emancipated	26518.0	2354.0	10.0	0.0	28882.0	0.9181497126237795	0.08150405096599958	0.0
emancipating	3851.0	5994.0	0.0	0.0	9845.0	0.3911630269172169	0.6088369730827832	0.0
emasculated	3463.0	107.0	0.0	0.0	3570.0	0.9700280112044818	0.02997198879551821	0.0
embalm	704.0	3240.0	0.0	0.0	3944.0	0.17849898580121704	0.821501014198783	0.0
embalmed	10891.0	1456.0	0.0	0.0	12347.0	0.8820766178018952	0.1179233821981048	0.0
embalming	990.0	2567.0	0.0	0.0	3557.0	0.2783244307000281	0.7216755692999719	0.0
embark	78011.0	5230.0	0.0	0.0	83241.0	0.9371703847863433	0.06282961521365674	0.0
embarked	66243.0	4338.0	0.0	10.0	70591.0	0.9384057457749572	0.06145259310676998	0.00014166111827286764
embarking	32788.0	3047.0	0.0	0.0	35835.0	0.9149713966792242	0.08502860332077578	0.0
embarrass	6438.0	25618.0	11.0	91.0	32158.0	0.20019901735182535	0.7966291436034579	0.0028297779712668698
embarrassed	164357.0	6543.0	0.0	66.0	170966.0	0.9613431910438333	0.038270767287062926	0.0003860416691037984
embarrassing	16238.0	5782.0	0.0	0.0	22020.0	0.7374205267938237	0.2625794732061762	0.0
embattled	2445.0	152.0	0.0	0.0	2597.0	0.941470927993839	0.058529072006160955	0.0
embedded	102720.0	1001.0	0.0	0.0	103721.0	0.9903491096306437	0.009650890369356254	0.0
embedding	3262.0	623.0	0.0	0.0	3885.0	0.8396396396396396	0.16036036036036036	0.0
embellish	6252.0	10232.0	0.0	17.0	16501.0	0.3788861281134477	0.620083631295073	0.0010302405914793043
embellished	28786.0	3033.0	0.0	0.0	31819.0	0.9046795939532983	0.09532040604670165	0.0
embellishing	2488.0	3822.0	0.0	0.0	6310.0	0.39429477020602216	0.6057052297939778	0.0
embezzled	3496.0	1166.0	0.0	0.0	4662.0	0.7498927498927499	0.2501072501072501	0.0
embezzling	1710.0	2839.0	0.0	0.0	4549.0	0.3759067927016927	0.6240932072983073	0.0
embitter	2113.0	5842.0	0.0	0.0	7955.0	0.26561910747957257	0.7343808925204274	0.0
embittered	20102.0	4175.0	0.0	22.0	24299.0	0.8272768426684226	0.17181777027861228	0.0009053870529651426
embittering	1269.0	868.0	0.0	0.0	2137.0	0.5938231165184839	0.40617688348151615	0.0
emblazoned	8901.0	593.0	0.0	0.0	9494.0	0.9375394986307142	0.06246050136928587	0.0
embodied	161396.0	9539.0	0.0	0.0	170935.0	0.9441951619036476	0.055804838096352415	0.0
embodies	7508.0	9501.0	0.0	0.0	17009.0	0.44141336939267445	0.5585866306073255	0.0
embody	12093.0	26636.0	0.0	10.0	38739.0	0.31216603422907147	0.6875758279769741	0.0002581377939544129
embodying	6472.0	48301.0	0.0	0.0	54773.0	0.11816040750004564	0.8818395924999544	0.0
emboldened	16725.0	1110.0	0.0	0.0	17835.0	0.9377628259041211	0.06223717409587889	0.0
embosomed	6720.0	133.0	0.0	0.0	6853.0	0.9805924412665986	0.01940755873340143	0.0
embossed	28015.0	273.0	0.0	0.0	28288.0	0.9903492647058824	0.009650735294117647	0.0
embossing	2472.0	296.0	0.0	0.0	2768.0	0.8930635838150289	0.1069364161849711	0.0
embowered	6690.0	128.0	0.0	0.0	6818.0	0.9812261660310941	0.018773833968905838	0.0
embrace	34109.0	171438.0	0.0	103.0	205650.0	0.16585946997325554	0.8336396790663749	0.00050085096036956
embraced	62738.0	85572.0	0.0	288.0	148598.0	0.4221994912448351	0.5758623938411015	0.0019381149140634464
embraces	12182.0	30771.0	0.0	72.0	43025.0	0.2831377106333527	0.7151888436955258	0.001673445671121441
embracing	33388.0	124958.0	0.0	76.0	158422.0	0.21075355695547335	0.7887667116940829	0.0004797313504437515
embroider	3402.0	835.0	0.0	25.0	4262.0	0.7982167996245894	0.19591740966682308	0.005865790708587518
embroidered	90315.0	1054.0	0.0	0.0	91369.0	0.9884643588087864	0.01153564119121365	0.0
embroidering	3518.0	1040.0	0.0	0.0	4558.0	0.7718297498903027	0.22817025010969724	0.0
embroil	509.0	4510.0	0.0	0.0	5019.0	0.10141462442717673	0.8985853755728233	0.0
embroiled	8813.0	890.0	0.0	0.0	9703.0	0.9082757909924766	0.09172420900752344	0.0
emerge	111816.0	1460.0	0.0	0.0	113276.0	0.9871111268053251	0.012888873194674954	0.0
emerged	83652.0	819.0	0.0	0.0	84471.0	0.9903043648115921	0.009695635188407856	0.0
emerges	36876.0	893.0	0.0	0.0	37769.0	0.9763562710159125	0.023643728984087477	0.0
emerging	296503.0	746.0	0.0	0.0	297249.0	0.9974903195637328	0.0025096804362672374	0.0
emigrate	46146.0	633.0	0.0	0.0	46779.0	0.9864682870518823	0.013531712948117745	0.0
emigrated	21812.0	298.0	0.0	0.0	22110.0	0.9865219357756672	0.013478064224332882	0.0
emigrating	16327.0	232.0	0.0	0.0	16559.0	0.9859894921190894	0.014010507880910683	0.0
eminence	12057.0	47.0	0.0	0.0	12104.0	0.9961169861202908	0.003883013879709187	0.0
emit	5997.0	21019.0	0.0	198.0	27214.0	0.22036451826265893	0.7723598148012053	0.007275666936135812
emits	4129.0	11674.0	0.0	0.0	15803.0	0.26127950389166615	0.7387204961083339	0.0
emitted	88445.0	6228.0	0.0	0.0	94673.0	0.9342156686700538	0.06578433132994624	0.0
emitting	9331.0	23463.0	0.0	0.0	32794.0	0.28453375617491006	0.7154662438250899	0.0
emperor	6205.0	65.0	0.0	0.0	6270.0	0.9896331738437002	0.01036682615629984	0.0
emphasise	6827.0	13124.0	0.0	13.0	19964.0	0.341965537968343	0.6573832899218593	0.0006511721097976357
emphasised	9483.0	1143.0	0.0	0.0	10626.0	0.8924336533032186	0.10756634669678147	0.0
emphasising	1744.0	4787.0	0.0	0.0	6531.0	0.26703414484764965	0.7329658551523504	0.0
emphasize	50272.0	113879.0	0.0	12.0	164163.0	0.30623222041507525	0.6936946815055768	7.309807934796513e-05
emphasized	77632.0	11923.0	0.0	0.0	89555.0	0.8668639383619005	0.1331360616380995	0.0
emphasizes	4432.0	15653.0	0.0	0.0	20085.0	0.2206621857107294	0.7793378142892706	0.0
emphasizing	15207.0	60038.0	0.0	0.0	75245.0	0.20209980729616586	0.7979001927038342	0.0
employ	102730.0	303285.0	0.0	297.0	406312.0	0.25283525960345743	0.7464337750300262	0.0007309653665163717
employed	2021076.0	76696.0	81.0	494.0	2098347.0	0.9631752994142532	0.036550675364942026	0.00023542340709139145
employing	60687.0	245949.0	0.0	314.0	306950.0	0.19770972471086495	0.8012673073790519	0.0010229679100830754
employs	27175.0	32698.0	0.0	26.0	59899.0	0.45368036194260336	0.5458855740496502	0.00043406400774637305
empower	3622.0	3680.0	0.0	0.0	7302.0	0.4960284853464804	0.5039715146535196	0.0
empowered	41701.0	1957.0	0.0	0.0	43658.0	0.9551743094049201	0.04482569059507994	0.0
empowering	12629.0	4540.0	0.0	0.0	17169.0	0.7355699225348011	0.2644300774651989	0.0
emptied	38750.0	12425.0	0.0	46.0	51221.0	0.7565256437789188	0.24257628706975654	0.000898069151324652
empties	12655.0	4542.0	0.0	0.0	17197.0	0.7358841658428795	0.2641158341571204	0.0
empty	8288.0	27359.0	0.0	14.0	35661.0	0.23241075684921902	0.76719665741286	0.0003925857379209781
emptyhanded	3078.0	47.0	0.0	0.0	3125.0	0.98496	0.01504	0.0
emptying	15175.0	16289.0	0.0	13.0	31477.0	0.4820980398386123	0.5174889601931569	0.00041299996823077165
emulate	16730.0	22769.0	0.0	0.0	39499.0	0.42355502670953693	0.5764449732904631	0.0
emulated	4105.0	1557.0	0.0	0.0	5662.0	0.7250088308018368	0.2749911691981632	0.0
emulating	1537.0	4798.0	0.0	12.0	6347.0	0.24216165117378288	0.7559476918229084	0.0018906570033086498
emulsified	8991.0	0.0	0.0	0.0	8991.0	1.0	0.0	0.0
emulsifying	3757.0	1130.0	0.0	0.0	4887.0	0.7687742991610395	0.23122570083896052	0.0
en	4667.0	2578.0	0.0	0.0	7245.0	0.644168391994479	0.35583160800552105	0.0
enable	832274.0	43064.0	55.0	17.0	875410.0	0.9507248032350556	0.04919294958933528	1.9419472018825466e-05
enabled	293245.0	13942.0	48.0	43.0	307278.0	0.9543312570376011	0.04537259419808772	0.0001399384270920795
enables	138596.0	22839.0	0.0	34.0	161469.0	0.858344326155485	0.14144510711034317	0.0002105667341718844
enabling	192656.0	18934.0	0.0	36.0	211626.0	0.910360730723068	0.08946915785394989	0.00017011142298205324
enact	13001.0	40312.0	0.0	0.0	53313.0	0.24386172228161987	0.7561382777183802	0.0
enacted	153122.0	10394.0	0.0	15.0	163531.0	0.9363484599250295	0.06355981434712685	9.172572784365044e-05
enacting	20932.0	21570.0	0.0	0.0	42502.0	0.4924944708484307	0.5075055291515693	0.0
enacts	5702.0	1713.0	0.0	0.0	7415.0	0.768981793661497	0.23101820633850303	0.0
enameled	5474.0	340.0	0.0	0.0	5814.0	0.9415204678362573	0.05847953216374269	0.0
enamelled	9883.0	48.0	0.0	0.0	9931.0	0.995166649884201	0.004833350115799013	0.0
enamored	5818.0	50.0	0.0	0.0	5868.0	0.9914792092706203	0.008520790729379687	0.0
enamoured	17001.0	57.0	0.0	0.0	17058.0	0.9966584593739009	0.003341540626099191	0.0
encamp	13795.0	397.0	0.0	0.0	14192.0	0.9720264937993236	0.027973506200676436	0.0
encamped	81153.0	2136.0	0.0	0.0	83289.0	0.9743543565176674	0.0256456434823326	0.0
encamping	4332.0	339.0	0.0	0.0	4671.0	0.9274245343609505	0.07257546563904946	0.0
encapsulated	12403.0	24.0	0.0	0.0	12427.0	0.9980687213325823	0.0019312786674177194	0.0
encased	13263.0	506.0	0.0	0.0	13769.0	0.963250780739342	0.036749219260658	0.0
encephalitis	4593.0	491.0	0.0	0.0	5084.0	0.9034225019669552	0.09657749803304484	0.0
enchain	473.0	1574.0	0.0	0.0	2047.0	0.23106985832926233	0.7689301416707377	0.0
enchained	2106.0	706.0	0.0	0.0	2812.0	0.7489331436699858	0.25106685633001424	0.0
enchant	1236.0	2475.0	0.0	0.0	3711.0	0.3330638641875505	0.6669361358124495	0.0
enchanted	20526.0	2930.0	15.0	21.0	23492.0	0.8737442533628469	0.12472331006300016	0.0008939213349225268
enchanting	8442.0	1297.0	0.0	0.0	9739.0	0.8668241092514631	0.1331758907485368	0.0
enchants	527.0	1580.0	0.0	0.0	2107.0	0.25011865211200757	0.7498813478879924	0.0
encircle	1437.0	9810.0	0.0	12.0	11259.0	0.1276312283506528	0.8713029576338929	0.0010658140154543032
encircled	26408.0	9206.0	0.0	16.0	35630.0	0.7411731686780803	0.25837777154083635	0.0004490597810833567
encircles	852.0	5780.0	0.0	0.0	6632.0	0.1284680337756333	0.8715319662243667	0.0
encircling	13664.0	21068.0	0.0	0.0	34732.0	0.393412415063918	0.606587584936082	0.0
enclose	14732.0	30932.0	0.0	1085.0	46749.0	0.3151297353954095	0.6616612120045349	0.023209052600055617
enclosed	328301.0	17763.0	35.0	154.0	346253.0	0.9481535178034558	0.05130063855042411	0.0004447614894311385
encloses	3635.0	10035.0	0.0	12.0	13682.0	0.2656775325244847	0.7334454027189008	0.00087706475661453
enclosing	33466.0	70107.0	0.0	198.0	103771.0	0.3224985786009579	0.6755933738713128	0.001908047527729327
encode	1207.0	2469.0	0.0	0.0	3676.0	0.32834602829162135	0.6716539717083787	0.0
encoded	10230.0	49.0	0.0	0.0	10279.0	0.9952329993189999	0.004767000681000097	0.0
encoding	1860.0	8009.0	0.0	0.0	9869.0	0.18846894315533488	0.8115310568446651	0.0
encompass	2709.0	15775.0	0.0	0.0	18484.0	0.14655918632330664	0.8534408136766933	0.0
encompassed	17260.0	6735.0	0.0	12.0	24007.0	0.7189569708834923	0.2805431749073187	0.0004998542091889865
encompasses	1216.0	5179.0	0.0	0.0	6395.0	0.19014855355746677	0.8098514464425333	0.0
encompassing	15215.0	10161.0	0.0	0.0	25376.0	0.5995822824716267	0.40041771752837324	0.0
encounter	94571.0	87509.0	0.0	41.0	182121.0	0.5192756464109026	0.48049922853487514	0.00022512505422219294
encountered	248248.0	27840.0	0.0	67.0	276155.0	0.8989444333798048	0.10081294924951567	0.0002426173706795097
encountering	7708.0	37758.0	0.0	0.0	45466.0	0.16953327761404127	0.8304667223859588	0.0
encounters	10101.0	3218.0	0.0	0.0	13319.0	0.7583902695397552	0.24160973046024475	0.0
encourage	189862.0	297935.0	11.0	143.0	487951.0	0.3891005449317657	0.61058384960785	0.00029306221321403174
encouraged	298566.0	50973.0	10.0	311.0	349860.0	0.8533870691133596	0.14569542102555308	0.000888926999371177
encourages	14394.0	19822.0	0.0	0.0	34216.0	0.4206803834463409	0.5793196165536592	0.0
encouraging	110104.0	94716.0	11.0	43.0	204874.0	0.5374230014545526	0.4623134219080996	0.0002098851001103117
encroach	16171.0	364.0	0.0	0.0	16535.0	0.9779860901118839	0.022013909888116117	0.0
encroached	5162.0	36.0	0.0	0.0	5198.0	0.9930742593305117	0.006925740669488265	0.0
encroaching	19705.0	1128.0	0.0	10.0	20843.0	0.9454013337811256	0.05411888883558029	0.0004797773832941515
encrusted	9567.0	113.0	0.0	0.0	9680.0	0.9883264462809918	0.011673553719008264	0.0
encrusting	2125.0	464.0	0.0	0.0	2589.0	0.82078022402472	0.17921977597528002	0.0
encumber	1931.0	5257.0	0.0	12.0	7200.0	0.26819444444444446	0.7301388888888889	0.0016666666666666668
encumbered	21503.0	2758.0	0.0	0.0	24261.0	0.886319607600676	0.11368039239932402	0.0
encumbering	2534.0	1370.0	0.0	0.0	3904.0	0.649077868852459	0.350922131147541	0.0
encysted	4504.0	0.0	0.0	0.0	4504.0	1.0	0.0	0.0
end	460977.0	174151.0	0.0	66.0	635194.0	0.7257263135357072	0.274169781200704	0.00010390526358876186
endanger	2937.0	38049.0	0.0	0.0	40986.0	0.071658615136876	0.928341384863124	0.0
endangered	52972.0	7282.0	0.0	15.0	60269.0	0.8789261477708274	0.12082496805986494	0.00024888416930760423
endangering	2237.0	23824.0	0.0	15.0	26076.0	0.08578769749961651	0.9136370608989108	0.0005752416014726184
endangers	379.0	3570.0	0.0	0.0	3949.0	0.09597366421878957	0.9040263357812104	0.0
endear	1100.0	3974.0	0.0	57.0	5131.0	0.21438316117715844	0.774507893198207	0.011108945624634574
endeared	8684.0	6059.0	0.0	38.0	14781.0	0.5875109938434476	0.4099181381503281	0.002570868006224207
endearing	7902.0	1469.0	0.0	0.0	9371.0	0.8432397823071177	0.1567602176928823	0.0
endeavor	80730.0	820.0	0.0	0.0	81550.0	0.9899448191293685	0.010055180870631515	0.0
endeavored	70004.0	194.0	0.0	0.0	70198.0	0.9972363885010969	0.0027636114989031024	0.0
endeavoring	84918.0	265.0	0.0	0.0	85183.0	0.9968890506321684	0.00311094936783161	0.0
endeavors	12028.0	400.0	0.0	0.0	12428.0	0.9678146121660766	0.0321853878339234	0.0
endeavour	172753.0	3498.0	0.0	33.0	176284.0	0.9799698214245195	0.01984298064486851	0.00018719793061196705
endeavoured	152531.0	928.0	0.0	0.0	153459.0	0.9939527821763467	0.0060472178236532234	0.0
endeavouring	157740.0	716.0	0.0	0.0	158456.0	0.9954813954662493	0.0045186045337506945	0.0
endeavours	24039.0	1284.0	0.0	0.0	25323.0	0.9492951072147849	0.05070489278521502	0.0
ended	455602.0	50810.0	33.0	12.0	506457.0	0.8995867368799325	0.10032441056200231	2.3694015484039117e-05
ending	317811.0	121701.0	38.0	28.0	439578.0	0.7229911415038969	0.27685871449435595	6.36974552866613e-05
endocarditis	7310.0	158.0	0.0	0.0	7468.0	0.9788430637386181	0.021156936261381896	0.0
endorse	5993.0	12044.0	0.0	0.0	18037.0	0.3322614625492044	0.6677385374507956	0.0
endorsed	24032.0	2658.0	0.0	0.0	26690.0	0.9004121393780442	0.09958786062195579	0.0
endorsing	2184.0	5134.0	0.0	0.0	7318.0	0.2984421973216726	0.7015578026783275	0.0
endow	4694.0	11260.0	0.0	0.0	15954.0	0.29422088504450294	0.7057791149554971	0.0
endowed	210955.0	16842.0	0.0	0.0	227797.0	0.9260657515243835	0.07393424847561644	0.0
endowing	2233.0	5317.0	0.0	0.0	7550.0	0.2957615894039735	0.7042384105960265	0.0
ends	202198.0	19055.0	199.0	18.0	221470.0	0.9129814421817853	0.08603874113875469	8.127511626856911e-05
endued	20573.0	716.0	0.0	0.0	21289.0	0.9663676076847199	0.033632392315280195	0.0
endurance	1912.0	450.0	0.0	0.0	2362.0	0.8094834885690093	0.1905165114309907	0.0
endure	200843.0	158368.0	0.0	197.0	359408.0	0.5588161643591684	0.4406357120598317	0.0005481235809998665
endured	121624.0	20530.0	0.0	73.0	142227.0	0.8551400226398644	0.1443467133525983	0.0005132640075372468
endures	24200.0	3126.0	0.0	0.0	27326.0	0.8856034545853766	0.11439654541462344	0.0
endureth	17216.0	4041.0	0.0	0.0	21257.0	0.8098979159806181	0.19010208401938186	0.0
enduring	128380.0	32107.0	12.0	88.0	160587.0	0.799442046990105	0.19993523759706577	0.000547989563289681
ened	2730.0	85.0	0.0	0.0	2815.0	0.9698046181172292	0.03019538188277087	0.0
energize	1502.0	973.0	0.0	0.0	2475.0	0.6068686868686869	0.3931313131313131	0.0
energized	9817.0	62.0	0.0	0.0	9879.0	0.9937240611397915	0.006275938860208523	0.0
energizing	3895.0	773.0	0.0	0.0	4668.0	0.8344044558697515	0.1655955441302485	0.0
enervate	1504.0	1940.0	0.0	0.0	3444.0	0.4367015098722416	0.5632984901277585	0.0
enervated	10828.0	674.0	0.0	0.0	11502.0	0.9414014953921057	0.05859850460789428	0.0
enervating	4210.0	1130.0	0.0	0.0	5340.0	0.7883895131086143	0.21161048689138576	0.0
enfeeble	1406.0	3731.0	0.0	0.0	5137.0	0.2737006034650574	0.7262993965349426	0.0
enfeebled	32275.0	1815.0	0.0	0.0	34090.0	0.9467585802288061	0.0532414197711939	0.0
enfold	665.0	1976.0	0.0	0.0	2641.0	0.2517985611510791	0.7482014388489209	0.0
enfolded	1356.0	694.0	0.0	0.0	2050.0	0.6614634146341464	0.3385365853658537	0.0
enfolding	1241.0	1189.0	0.0	0.0	2430.0	0.5106995884773663	0.48930041152263376	0.0
enforce	75140.0	343054.0	0.0	76.0	418270.0	0.17964472709015708	0.8201735720945801	0.00018170081526286847
enforced	292924.0	12938.0	0.0	0.0	305862.0	0.9576998777226331	0.04230012227736692	0.0
enforces	4077.0	7579.0	0.0	0.0	11656.0	0.34977693891558	0.6502230610844201	0.0
enforcing	21624.0	119313.0	0.0	33.0	140970.0	0.15339433922111087	0.8463715684188126	0.00023409236007661204
enfranchise	890.0	2430.0	0.0	0.0	3320.0	0.2680722891566265	0.7319277108433735	0.0
enfranchised	17063.0	578.0	0.0	10.0	17651.0	0.9666874398051102	0.032746020055520936	0.0005665401393688743
enfranchising	1002.0	1375.0	0.0	0.0	2377.0	0.42153975599495164	0.5784602440050484	0.0
engage	285147.0	100378.0	0.0	211.0	385736.0	0.7392283841798536	0.2602246095775349	0.0005470062426115271
engaged	1210446.0	45835.0	0.0	57.0	1256338.0	0.9634716135307536	0.03648301651307212	4.536995617421426e-05
engages	10906.0	8093.0	0.0	0.0	18999.0	0.5740302121164271	0.4259697878835728	0.0
engaging	166433.0	26521.0	0.0	33.0	192987.0	0.8624052397311736	0.13742376429500433	0.00017099597382207093
engender	5587.0	7282.0	0.0	0.0	12869.0	0.4341440671380838	0.5658559328619163	0.0
engendered	45255.0	2864.0	0.0	0.0	48119.0	0.9404808911240882	0.0595191088759118	0.0
tell	652334.0	2239251.0	2705.0	330164.0	3224454.0	0.20230835980293096	0.6944589688672873	0.10239376961184746
telling	154347.0	510173.0	247.0	36876.0	701643.0	0.2199793912288728	0.7271119358420165	0.05255664205300986
tells	46804.0	252387.0	403.0	12471.0	312065.0	0.14998157435149728	0.8087641997660744	0.039962828256933654
temper	3434.0	9929.0	0.0	0.0	13363.0	0.25697822345281746	0.7430217765471825	0.0
temperance	2916.0	823.0	0.0	0.0	3739.0	0.7798876705001337	0.22011232949986628	0.0
tempered	62864.0	2664.0	0.0	21.0	65549.0	0.9590382767090269	0.0406413522708203	0.00032037102015286274
tempering	13856.0	6449.0	0.0	0.0	20305.0	0.6823934991381433	0.3176065008618567	0.0
temporise	2993.0	48.0	0.0	0.0	3041.0	0.9842157185136469	0.015784281486353174	0.0
temporize	5937.0	46.0	0.0	0.0	5983.0	0.9923115493899382	0.007688450610061842	0.0
temporizing	4800.0	397.0	0.0	0.0	5197.0	0.9236097748701174	0.07639022512988262	0.0
tempt	15362.0	40388.0	0.0	221.0	55971.0	0.27446356148719875	0.7215879651962623	0.003948473316538922
tempted	113220.0	11878.0	0.0	98.0	125196.0	0.9043419917569251	0.09487523563053132	0.0007827726125435318
tempting	15028.0	10484.0	14.0	29.0	25555.0	0.5880649579338681	0.4102523967912346	0.001134807278419096
tempts	2304.0	3714.0	0.0	0.0	6018.0	0.382851445663011	0.617148554336989	0.0
tenanted	8172.0	672.0	0.0	0.0	8844.0	0.9240162822252375	0.07598371777476255	0.0
tend	373545.0	25137.0	0.0	115.0	398797.0	0.9366795637880927	0.06303206894735919	0.0002883672645481285
tended	135498.0	9158.0	0.0	10.0	144666.0	0.9366264360665256	0.06330443919096401	6.912474251033415e-05
tender	7019.0	15887.0	0.0	1187.0	24093.0	0.2913294317851658	0.659403146142033	0.04926742207280123
tendered	25887.0	8423.0	0.0	571.0	34881.0	0.7421518878472521	0.24147816863048652	0.016369943522261402
tendering	4955.0	5475.0	0.0	490.0	10920.0	0.45375457875457875	0.5013736263736264	0.04487179487179487
tending	221260.0	19883.0	0.0	0.0	241143.0	0.9175468497945203	0.08245315020547973	0.0
tends	263818.0	5768.0	0.0	0.0	269586.0	0.978604230189995	0.02139576981000497	0.0
tensed	6829.0	72.0	0.0	0.0	6901.0	0.9895667294594986	0.010433270540501376	0.0
tensile	486.0	2497.0	0.0	0.0	2983.0	0.16292323164599395	0.837076768354006	0.0
tented	10867.0	26.0	0.0	0.0	10893.0	0.9976131460571009	0.0023868539428991095	0.0
tenths	2134.0	29.0	0.0	0.0	2163.0	0.9865926953305594	0.013407304669440592	0.0
tered	4881.0	229.0	0.0	0.0	5110.0	0.9551859099804305	0.04481409001956947	0.0
teresting	2093.0	16.0	0.0	0.0	2109.0	0.9924134660976767	0.007586533902323376	0.0
term	12356.0	27323.0	18.0	1092.0	40789.0	0.3029248081590625	0.6698619725906494	0.0267719238029861
termed	152698.0	47332.0	15.0	332.0	200377.0	0.7620535290976509	0.23621473522410258	0.0016568767872560224
terminate	66678.0	40945.0	0.0	45.0	107668.0	0.6192926403388194	0.38028940818070367	0.00041795148047702195
terminated	108122.0	14550.0	0.0	0.0	122672.0	0.8813910264771097	0.1186089735228903	0.0
terminates	31092.0	4806.0	0.0	0.0	35898.0	0.8661206752465318	0.13387932475346817	0.0
terminating	75410.0	21125.0	0.0	0.0	96535.0	0.7811674522194023	0.2188325477805977	0.0
terming	651.0	1029.0	0.0	358.0	2038.0	0.3194308145240432	0.5049067713444554	0.17566241413150147
